STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,BASE_PERIOD,REGION,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q3,106
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q4,108.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q1,103.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q2,105.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q3,107.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q4,109.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q1,106.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q2,109.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q3,114.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q4,118.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q1,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q2,103.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q3,108.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q4,111.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q1,103
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q2,107
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q3,114.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q4,117
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q1,106
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q2,105.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q3,108.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q4,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q1,103.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q2,107.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q3,107.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q4,113.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2026-Q1,106.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2016-Q1,107.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2016-Q2,104
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2016-Q3,108.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2016-Q4,111.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q1,104.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q2,105.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q3,106.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q4,109.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q1,101.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q2,101.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q3,102.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q4,106.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q1,101.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q2,105.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q3,106.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q4,111.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q1,103.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q2,106.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q3,107.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q4,109.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q1,106.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q2,109.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q3,115.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q4,117.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q1,101.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q2,102.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q3,110
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q4,111.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q1,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q2,107.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q3,112.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q4,115.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q1,106.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q2,105.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q3,108
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q4,111.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q1,103.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q2,108.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q3,109.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q4,115.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2016-Q1,104.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2016-Q2,95.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2016-Q3,100.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2016-Q4,100.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2017-Q1,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2017-Q2,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2017-Q3,102.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2017-Q4,106.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2018-Q1,100.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2018-Q2,98.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2018-Q3,102.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2018-Q4,108.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2019-Q1,103.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2019-Q2,104.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2019-Q3,106.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2019-Q4,109.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2020-Q1,103.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2020-Q2,104.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2020-Q3,107.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2020-Q4,110
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2021-Q1,106.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2021-Q2,110.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2021-Q3,115.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2021-Q4,118.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2022-Q1,103
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2022-Q2,103.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2022-Q3,111.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2022-Q4,113.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2023-Q1,103
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2023-Q2,107.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2023-Q3,115.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2023-Q4,118.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2024-Q1,106.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2024-Q2,106.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2024-Q3,109
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2024-Q4,112.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2025-Q1,103.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2025-Q2,107.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2025-Q3,107.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2025-Q4,113.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2016-Q1,100.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2016-Q2,100.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2016-Q3,105.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2016-Q4,101.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2017-Q1,102.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2017-Q2,102.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2017-Q3,102.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2017-Q4,103.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2018-Q1,100.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2018-Q2,99
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2018-Q3,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2018-Q4,108.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2019-Q1,102.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2019-Q2,104.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2019-Q3,105.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2019-Q4,105.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2020-Q1,103.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2020-Q2,105.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2020-Q3,107.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2020-Q4,109.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2021-Q1,105.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2021-Q2,110
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2021-Q3,114.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2021-Q4,119.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2022-Q1,101.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2022-Q2,103.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2022-Q3,105.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2022-Q4,109.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,IVQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2023-Q1,103.7
