STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,PRICE_TYPE,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,SECTOR_ECONOMY,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2019,8542
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2020,11663
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2021,15373
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2022,12836
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2023,18456
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2024,29130
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2010,553
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2011,571
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2012,361
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2013,280
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2014,61
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2015,165
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2016,228
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2017,446
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2018,509
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2019,775
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2020,4090
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2021,4569
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2022,1855
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2023,2558
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2024,4114
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2010,163283
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2011,199506
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2012,240825
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2013,244477
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2014,187813
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2015,203702
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2016,324495
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2017,427919
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2018,548353
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2019,701986
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2020,551054
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2021,617003
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2022,476097
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2023,1031913
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,PRICES_PY,UA00000000000000000,_T,_T,S_1,A,2024,1346093
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2010,402223
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2011,480301
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2012,461104
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2013,520874
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2014,532944
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2015,509612
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2016,541889
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2017,528213
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2018,571403
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2019,577138
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2020,515399
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2021,593367
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2022,444024
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2023,493326
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,A,S_1,A,2024,474328
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2010,491739
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2011,537598
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2012,538593
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2013,521927
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2014,441440
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2015,380362
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2016,378542
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2017,354705
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2018,363992
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2019,357413
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2020,346700
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2021,351148
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2022,234426
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2023,232948
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,B,S_1,A,2024,240591
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2010,749161
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2011,773798
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2012,756214
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2013,681245
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2014,622479
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2015,527658
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2016,547007
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2017,568875
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2018,578281
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2019,583265
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2020,549648
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2021,560527
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2022,323724
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2023,372014
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,C,S_1,A,2024,391978
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2010,241817
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2011,256431
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2012,253929
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2013,244902
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2014,224027
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2015,197045
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2016,199193
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2017,185670
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2018,191242
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2019,184282
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2020,181546
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2021,180944
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2022,122081
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2023,121009
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,D,S_1,A,2024,118403
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2010,51192
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2011,52349
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2012,40999
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2013,38987
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2014,34177
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2015,24961
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2016,21068
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2017,19366
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2018,19262
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2019,19792
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2020,18620
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2021,19143
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2022,14711
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2023,15380
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,E,S_1,A,2024,15859
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2010,134211
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2011,132512
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2012,119176
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2013,105341
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2014,84589
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2015,69059
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2016,79468
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2017,99833
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2018,108250
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2019,134103
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2020,140772
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2021,150312
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2022,49717
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2023,63182
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,F,S_1,A,2024,74786
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_VAL_ADD,CONST_PRICES_2021,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,G,S_1,A,2010,781538
