STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,BASE_PERIOD,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,NACE,COST_DIRECTION,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,07_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,08,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,08_1,_T,A,2020,2501
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,08_1,_T,A,2021,14570
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,08_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,09,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,09_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,09_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_1,_T,A,2019,45718
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_1,_T,A,2022,32829
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_1,_T,A,2024,19858
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_3,_T,A,2019,15289
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_4,_T,A,2019,3951
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_5,_T,A,2020,929
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_6,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_7,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_8,_T,A,2019,619
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_8,_T,A,2020,1653
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_8,_T,A,2022,3168
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_8,_T,A,2025,4321
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,10_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,11,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,11_0,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,12,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,12_0,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,13,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,13_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,13_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,13_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,13_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,14,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,14_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,14_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,14_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,15,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,15_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,15_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,16,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,16_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,16_2,_T,A,2019,16007
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,17,_T,A,2023,1261
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,17_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,17_2,_T,A,2023,1261
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,18,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,18_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,18_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,19,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,19_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,19_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,20,_T,A,2022,19662
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,20_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,20_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,20_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,20_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,20_5,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,20_6,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,21,_T,A,2019,5228
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,21_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,21_2,_T,A,2019,5228
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,22,_T,A,2024,21637
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,22_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,22_2,_T,A,2024,21637
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23,_T,A,2024,172745
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_5,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_6,_T,A,2019,473676
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_6,_T,A,2020,259341
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_6,_T,A,2022,16169
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_6,_T,A,2023,205029
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_6,_T,A,2024,152531
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_6,_T,A,2025,106775
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_7,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,23_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,24,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,24_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,24_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,24_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,24_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,24_5,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25,_T,A,2019,6597
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25,_T,A,2021,18673
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25,_T,A,2022,6839
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25,_T,A,2024,20450
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25_5,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25_6,_T,A,2019,3483
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25_7,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,25_9,_T,A,2021,16816
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,26,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,26_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,26_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,26_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,26_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,26_5,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,26_6,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,26_7,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,26_8,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,27,_T,A,2024,112618
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,27_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,27_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,27_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,27_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,27_5,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,27_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,28,_T,A,2021,37312
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,28,_T,A,2022,2116
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,28_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,28_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,28_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,28_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,28_9,_T,A,2021,2031
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,29,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,29_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,29_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,29_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,30,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,30_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,30_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,30_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,30_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,30_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,31,_T,A,2021,4069
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,31_0,_T,A,2021,4069
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,32,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,32_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,32_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,32_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,32_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_RES_BLDG,32_5,_T,A,,
