STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,PERIOD_OF_TIME,SEX,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,P,A,2020,9562
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,Q,A,2016,3139
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,Q,A,2020,8276
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,R,A,2016,4508
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,R,A,2020,10396
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S,A,2016,4016
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,S,A,2020,9563
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,_T,A,2016,4229
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ECONOMIC_ACTIVITY_TYPE,_T,A,2020,10049
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,BACH_EQ,A,2016,3701
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,BACH_EQ,A,2020,9335
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,DOC_STUD_EQ,A,2020,16911
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,FRS_STG_SEC_EDU,A,2016,2587
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,FRS_STG_SEC_EDU,A,2020,6347
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,MAG_EQ,A,2016,5668
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,MAG_EQ,A,2020,13685
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,PRE_SCH_EDU,A,,
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,PRM_EDU,A,2016,2453
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,PRM_EDU,A,2020,5125
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,PST_SEC_NON_TERT,A,2016,3022
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,PST_SEC_NON_TERT,A,2020,7521
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,SEC_STG_SEC_EDU,A,2016,2788
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,SEC_STG_SEC_EDU,A,2020,6895
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,TERT_EQ,A,2016,3482
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,TERT_EQ,A,2020,8525
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,_T,A,2016,4229
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,EDUCATION_LEVEL,_T,A,2020,10049
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_1000_4999,A,2016,4288
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_1000_4999,A,2020,11409
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_100_499,A,2016,4210
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_100_499,A,2020,9873
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_10_49,A,2016,3772
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_10_49,A,2020,8097
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_5000_MORE,A,2016,5036
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_5000_MORE,A,2020,12236
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_500_999,A,2016,4157
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_500_999,A,2020,10184
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_50_99,A,2016,4163
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_50_99,A,2020,9303
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_UNDER_10,A,2016,4096
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,SZE_UNDER_10,A,2020,7697
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,_T,A,2016,4229
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,ENTERPRISE_SIZE,_T,A,2020,10049
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP1,A,2016,6584
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP1,A,2020,15303
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP11,A,2016,7166
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP11,A,2020,46880
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP111,A,2020,41034
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP112,A,2016,13990
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP112,A,2020,132375
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP114,A,2016,6514
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP114,A,2020,25298
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP12,A,2016,6613
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP12,A,2020,16074
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP121,A,2016,6865
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP121,A,2020,15151
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP122,A,2016,6292
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP122,A,2020,15865
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP123,A,2016,7074
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP123,A,2020,16671
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP13,A,2016,6332
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP13,A,2020,12041
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP131,A,2016,6332
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP131,A,2020,12041
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP14,A,2016,6382
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP14,A,2020,12375
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP141,A,2016,1581
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP141,A,2020,5425
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP143,A,2016,4570
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP143,A,2020,33431
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP144,A,2016,3749
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP144,A,2020,5548
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP145,A,2016,5457
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP145,A,2020,8566
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP146,A,2016,7644
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP146,A,2020,12024
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP147,A,2016,6432
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP147,A,2020,10866
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP148,A,2016,7482
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP148,A,2020,9871
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP149,A,2016,9087
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP149,A,2020,22962
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP2,A,2016,5070
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP2,A,2020,12555
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP21,A,2016,5880
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP21,A,2020,11573
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP211,A,2016,5345
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP211,A,2020,10947
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP212,A,2016,5527
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP212,A,2020,8720
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP213,A,2016,9449
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP213,A,2020,14560
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP214,A,2016,5571
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP214,A,2020,11280
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP22,A,2016,4362
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP22,A,2020,10637
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP221,A,2016,4587
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP221,A,2020,9954
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP222,A,2016,4386
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP222,A,2020,10785
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP223,A,2016,2990
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP223,A,2020,7448
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP23,A,2016,4812
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP23,A,2020,11962
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP231,A,2016,5808
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP231,A,2020,13105
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP232,A,2016,4952
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP232,A,2020,12173
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP233,A,2016,4264
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP233,A,2020,9495
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP234,A,2016,4634
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP234,A,2020,10963
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP235,A,2016,4189
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP235,A,2020,9842
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP24,A,2016,5393
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP24,A,2020,14121
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP241,A,2016,5693
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP241,A,2020,14300
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP242,A,2016,8142
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP242,A,2020,24028
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP243,A,2016,3728
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP243,A,2020,8907
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP244,A,2016,5134
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP244,A,2020,12205
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP245,A,2016,4317
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP245,A,2020,10724
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP246,A,2016,2265
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP246,A,2020,2941
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP247,A,2016,3739
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP247,A,2020,9548
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP248,A,2016,3146
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP248,A,2020,6477
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP249,A,2016,7400
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP249,A,2020,12273
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP3,A,2016,4067
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP3,A,2020,9577
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,MONTH,FEMALE,UA00000000000000000,PROFESSIONS,KP31,A,2016,4403
